id,source_id,source_type,food_id,orig_food_id,orig_food_common_name,orig_food_scientific_name,orig_food_part,orig_source_id,orig_source_name,orig_content,orig_min,orig_max,orig_unit,orig_citation,citation,citation_type,creator_id,updater_id,created_at,updated_at,orig_method,orig_unit_expression,standard_content,preparation_type,export
2407,2,Nutrient,206,0667,"Ginger root, raw",,,0001,"Protein, total",1800.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1800.0,raw,0
2408,2,Nutrient,206,0667,"Ginger root, raw",,,0002,"Protein, total-N",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,300.0,raw,0
2409,2,Nutrient,206,02021,"Spices, ginger, ground",,,203,Protein,8980.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,8980.0,dried or powder,0
2410,2,Nutrient,206,11216,"Ginger root, raw",,,203,Protein,1820.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1820.0,raw,0
2411,2,Nutrient,206,1078,Ginger,Zingiber officinale ROSCOE [Zingiberaceae],Root,PROTEIN,PROTEIN,7150.0,1400.0,12900.0,mg/100g,,DUKE,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,7150.0,raw,0
2412,2,Nutrient,208,0014,"Banana, raw",,,0001,"Protein, total",1300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1300.0,raw,0
2413,2,Nutrient,208,0014,"Banana, raw",,,0002,"Protein, total-N",200.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,200.0,raw,0
2414,2,Nutrient,208,09040,"Bananas, raw",,,203,Protein,1090.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1090.0,raw,0
2415,2,Nutrient,208,09041,"Bananas, dehydrated, or banana powder",,,203,Protein,3890.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,3890.0,dried or powder,0
2416,2,Nutrient,214,0243,"Celeriac, celery root, raw",,,0001,"Protein, total",1800.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1800.0,raw,0
2417,2,Nutrient,214,0243,"Celeriac, celery root, raw",,,0002,"Protein, total-N",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,300.0,raw,0
2418,2,Nutrient,224,09172,"Longans, raw",,,203,Protein,1310.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1310.0,raw,0
2419,2,Nutrient,224,09173,"Longans, dried",,,203,Protein,4900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,4900.0,dried or powder,0
2420,2,Nutrient,229,0625,"Nectarine, raw",,,0001,"Protein, total",1100.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1100.0,raw,0
2421,2,Nutrient,229,0625,"Nectarine, raw",,,0002,"Protein, total-N",200.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,200.0,raw,0
2422,2,Nutrient,229,09191,"Nectarines, raw",,,203,Protein,1060.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1060.0,raw,0
2423,2,Nutrient,234,09301,"Rambutan, canned, syrup pack",,,203,Protein,650.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,650.0,,0
2424,2,Nutrient,237,0666,"Chard, swiss, raw",,,0001,"Protein, total",1800.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1800.0,raw,0
2425,2,Nutrient,237,0666,"Chard, swiss, raw",,,0002,"Protein, total-N",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,300.0,raw,0
2426,2,Nutrient,237,11147,"Chard, swiss, raw",,,203,Protein,1800.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1800.0,raw,0
2427,2,Nutrient,237,11148,"Chard, swiss, cooked, boiled, drained, without salt",,,203,Protein,1880.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1880.0,cooked,0
2428,2,Nutrient,237,11765,"Chard, swiss, cooked, boiled, drained, with salt",,,203,Protein,1880.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1880.0,,0
2429,2,Nutrient,241,11293,"Onions, welsh, raw",,,203,Protein,1900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,1900.0,raw,0
2430,2,Nutrient,242,20076,"Wheat, durum",,,203,Protein,13680.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,13680.0,other,0
2431,2,Nutrient,243,11640,"Shallots, freeze-dried",,,203,Protein,12300.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,12300.0,other,0
2432,2,Nutrient,243,11677,"Shallots, raw",,,203,Protein,2500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,2500.0,raw,0
2433,2,Nutrient,246,20069,Triticale,,,203,Protein,13050.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,13050.0,other,0
2434,2,Nutrient,246,20070,"Triticale flour, whole-grain",,,203,Protein,13180.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,13180.0,dried or powder,0
2435,2,Nutrient,247,11161,"Collards, raw",,,203,Protein,2450.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,2450.0,raw,0
2436,2,Nutrient,247,11162,"Collards, cooked, boiled, drained, without salt",,,203,Protein,2110.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,2110.0,cooked,0
2437,2,Nutrient,247,11163,"Collards, frozen, chopped, unprepared",,,203,Protein,2690.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,2690.0,"raw, frozen",0
2438,2,Nutrient,247,11164,"Collards, frozen, chopped, cooked, boiled, drained, without salt",,,203,Protein,2970.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,2970.0,cooked,0
2439,2,Nutrient,247,11768,"Collards, cooked, boiled, drained, with salt",,,203,Protein,2110.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,2110.0,,0
2440,2,Nutrient,247,11769,"Collards, frozen, chopped, cooked, boiled, drained, with salt",,,203,Protein,2970.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:07 UTC,,,2970.0,,0
2441,2,Nutrient,249,1156,"Celeriac, celery leaves, raw",,,0001,"Protein, total",1800.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1800.0,raw,0
2442,2,Nutrient,249,1156,"Celeriac, celery leaves, raw",,,0002,"Protein, total-N",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,300.0,raw,0
2443,2,Nutrient,252,0665,"Cabbage, chinese, pak-choi, raw",,,0001,"Protein, total",1500.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1500.0,raw,0
2444,2,Nutrient,252,0665,"Cabbage, chinese, pak-choi, raw",,,0002,"Protein, total-N",200.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,200.0,raw,0
2445,2,Nutrient,252,11116,"Cabbage, chinese (pak-choi), raw",,,203,Protein,1500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1500.0,raw,0
2446,2,Nutrient,252,11117,"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt",,,203,Protein,1560.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1560.0,cooked,0
2447,2,Nutrient,252,11754,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",,,203,Protein,1560.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1560.0,,0
2448,2,Nutrient,253,11119,"Cabbage, chinese (pe-tsai), raw",,,203,Protein,1200.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1200.0,raw,0
2449,2,Nutrient,253,11120,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",,,203,Protein,1500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1500.0,cooked,0
2450,2,Nutrient,253,11755,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt",,,203,Protein,1500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,1500.0,,0
2451,2,Nutrient,256,0059,"Grapefruit, raw",,,0001,"Protein, total",900.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,900.0,raw,0
2452,2,Nutrient,256,0059,"Grapefruit, raw",,,0002,"Protein, total-N",100.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,100.0,raw,0
2453,2,Nutrient,256,0060,"Grapefruitjuice, canned, unswtnd.",,,0001,"Protein, total",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,300.0,,0
2454,2,Nutrient,256,0060,"Grapefruitjuice, canned, unswtnd.",,,0002,"Protein, total-N",0.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,0.0,,0
2455,2,Nutrient,256,09111,"Grapefruit, raw, pink and red and white, all areas",,,203,Protein,630.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,630.0,raw,0
2456,2,Nutrient,256,09112,"Grapefruit, raw, pink and red, all areas",,,203,Protein,770.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,770.0,raw,0
2457,2,Nutrient,256,09113,"Grapefruit, raw, pink and red, California and Arizona",,,203,Protein,500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,500.0,raw,0
2458,2,Nutrient,256,09114,"Grapefruit, raw, pink and red, Florida",,,203,Protein,550.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,550.0,raw,0
2459,2,Nutrient,256,09116,"Grapefruit, raw, white, all areas",,,203,Protein,690.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:36 UTC,2019-12-11 20:24:08 UTC,,,690.0,raw,0
2460,2,Nutrient,256,09117,"Grapefruit, raw, white, California",,,203,Protein,880.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,880.0,raw,0
2461,2,Nutrient,256,09118,"Grapefruit, raw, white, Florida",,,203,Protein,630.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,630.0,raw,0
2462,2,Nutrient,256,09119,"Grapefruit, sections, canned, water pack, solids and liquids",,,203,Protein,580.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,580.0,,0
2463,2,Nutrient,256,09120,"Grapefruit, sections, canned, juice pack, solids and liquids",,,203,Protein,700.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,700.0,,0
2464,2,Nutrient,256,09121,"Grapefruit, sections, canned, light syrup pack, solids and liquids",,,203,Protein,560.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,560.0,,0
2465,2,Nutrient,256,09123,"Grapefruit juice, white, canned, unsweetened",,,203,Protein,520.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,520.0,,0
2466,2,Nutrient,256,09124,"Grapefruit juice, white, canned, sweetened",,,203,Protein,580.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,580.0,,0
2467,2,Nutrient,256,09125,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",,,203,Protein,1970.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,1970.0,beverage (frozen concentrated),0
2468,2,Nutrient,256,09126,"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water",,,203,Protein,550.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,550.0,beverage (frozen concentrated),0
2469,2,Nutrient,256,09128,"Grapefruit juice, white, raw",,,203,Protein,500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,500.0,beverage (juice),0
2470,2,Nutrient,256,09404,"Grapefruit juice, pink, raw",,,203,Protein,500.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,500.0,beverage (juice),0
2471,2,Nutrient,261,0231,"Radish, white, raw",,,0001,"Protein, total",1000.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,1000.0,raw,0
2472,2,Nutrient,261,0231,"Radish, white, raw",,,0002,"Protein, total-N",200.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,200.0,raw,0
2473,2,Nutrient,261,0661,"Radishes, oriental, daikon, japanese radish, raw",,,0001,"Protein, total",600.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,600.0,raw,0
2474,2,Nutrient,261,0661,"Radishes, oriental, daikon, japanese radish, raw",,,0002,"Protein, total-N",100.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,100.0,raw,0
2475,2,Nutrient,261,11430,"Radishes, oriental, raw",,,203,Protein,600.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,600.0,raw,0
2476,2,Nutrient,261,11431,"Radishes, oriental, cooked, boiled, drained, without salt",,,203,Protein,670.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,670.0,cooked,0
2477,2,Nutrient,261,11432,"Radishes, oriental, dried",,,203,Protein,7900.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,7900.0,dried or powder,0
2478,2,Nutrient,261,11850,"Radishes, oriental, cooked, boiled, drained, with salt",,,203,Protein,670.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,670.0,,0
2479,2,Nutrient,264,0233,"Beet, red, canned",,,0001,"Protein, total",1000.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,1000.0,,0
2480,2,Nutrient,264,0233,"Beet, red, canned",,,0002,"Protein, total-N",200.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,200.0,,0
2481,2,Nutrient,264,0824,"Beet, red, canned, sugar not added",,,0001,"Protein, total",900.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,900.0,,0
2482,2,Nutrient,264,0824,"Beet, red, canned, sugar not added",,,0002,"Protein, total-N",100.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,100.0,,0
2483,2,Nutrient,264,0232,"Beet, red, raw",,,0001,"Protein, total",1700.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,1700.0,raw,0
2484,2,Nutrient,264,0232,"Beet, red, raw",,,0002,"Protein, total-N",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,300.0,raw,0
2485,2,Nutrient,264,157,Beet,Beta vulgaris subsp. subsp. vulgaris [Chenopodiaceae],Leaf,PROTEIN,PROTEIN,14300.0,1600.0,27000.0,mg/100g,,DUKE,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,14300.0,raw,0
2486,2,Nutrient,264,157,Beet,Beta vulgaris subsp. subsp. vulgaris [Chenopodiaceae],Root,PROTEIN,PROTEIN,7792.5,1285.0,14300.0,mg/100g,,DUKE,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,7792.5,raw,0
2487,2,Nutrient,264,157,Beet,Beta vulgaris subsp. subsp. vulgaris [Chenopodiaceae],Seed,PROTEIN,PROTEIN,13000.0,11000.0,15000.0,mg/100g,,DUKE,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,13000.0,raw,0
2488,2,Nutrient,268,0346,"Beer, danish household, low alcohol",,,0001,"Protein, total",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,300.0,beverage (Alcoholic),0
2489,2,Nutrient,268,0346,"Beer, danish household, low alcohol",,,0002,"Protein, total-N",0.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,0.0,beverage (Alcoholic),0
2490,2,Nutrient,268,0979,"Beer, danish household, low alcohol, average values",,,0001,"Protein, total",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,300.0,beverage (Alcoholic),0
2491,2,Nutrient,268,0979,"Beer, danish household, low alcohol, average values",,,0002,"Protein, total-N",0.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,0.0,beverage (Alcoholic),0
2492,2,Nutrient,268,0347,"Beer, export, alc. 5.6 % by vol.",,,0001,"Protein, total",400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,400.0,beverage (Alcoholic),0
2493,2,Nutrient,268,0347,"Beer, export, alc. 5.6 % by vol.",,,0002,"Protein, total-N",100.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,100.0,beverage (Alcoholic),0
2494,2,Nutrient,268,0350,"Beer, lager, alc. 2.6 % by vol.",,,0001,"Protein, total",200.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,200.0,beverage (Alcoholic),0
2495,2,Nutrient,268,0350,"Beer, lager, alc. 2.6 % by vol.",,,0002,"Protein, total-N",0.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,0.0,beverage (Alcoholic),0
2496,2,Nutrient,268,0349,"Beer, lager, alc. 4.4 % by vol.",,,0001,"Protein, total",300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,300.0,beverage (Alcoholic),0
2497,2,Nutrient,268,0349,"Beer, lager, alc. 4.4 % by vol.",,,0002,"Protein, total-N",0.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,0.0,beverage (Alcoholic),0
2498,2,Nutrient,268,0348,"Beer, strong, alc. 7.6 % by vol.",,,0001,"Protein, total",400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,400.0,beverage (Alcoholic),0
2499,2,Nutrient,268,0348,"Beer, strong, alc. 7.6 % by vol.",,,0002,"Protein, total-N",100.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,100.0,beverage (Alcoholic),0
2500,2,Nutrient,268,14003,"Alcoholic beverage, beer, regular, all",,,203,Protein,460.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,460.0,beverage (Alcoholic),0
2501,2,Nutrient,268,14004,"Alcoholic beverage, beer, regular, BUDWEISER",,,203,Protein,360.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,360.0,beverage (Alcoholic),0
2502,2,Nutrient,268,14005,"Alcoholic beverage, beer, light, BUDWEISER SELECT",,,203,Protein,200.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,200.0,beverage (Alcoholic),0
2503,2,Nutrient,268,14006,"Alcoholic beverage, beer, light",,,203,Protein,240.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,240.0,beverage (Alcoholic),0
2504,2,Nutrient,268,14007,"Alcoholic beverage, beer, light, BUD LIGHT",,,203,Protein,250.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,250.0,beverage (Alcoholic),0
2505,2,Nutrient,268,14013,"Alcoholic beverage, beer, light, MICHELOB ULTRA",,,203,Protein,170.0,,,mg/100g,,USDA,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 20:24:08 UTC,,,170.0,beverage (Alcoholic),0
2506,2,Nutrient,269,1468,"Baguette, wheat with rye, high fat seeds, industrial product",,,0001,"Protein, total",8700.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,8700.0,,0
2507,2,Nutrient,269,1468,"Baguette, wheat with rye, high fat seeds, industrial product",,,0002,"Protein, total-N",1500.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1500.0,,0
2508,2,Nutrient,269,1313,"Baguette, with rye, industrial product",,,0001,"Protein, total",7900.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,7900.0,,0
2509,2,Nutrient,269,1313,"Baguette, with rye, industrial product",,,0002,"Protein, total-N",1400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1400.0,,0
2510,2,Nutrient,269,1027,"Bread, bolted rye and wheat, sour, with caraway seeds",,,0001,"Protein, total",7000.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,7000.0,other,0
2511,2,Nutrient,269,1027,"Bread, bolted rye and wheat, sour, with caraway seeds",,,0002,"Protein, total-N",1200.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1200.0,other,0
2512,2,Nutrient,269,1463,"Bread, wheat and other, high fat seeds",,,0001,"Protein, total",9300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,9300.0,other,0
2513,2,Nutrient,269,1463,"Bread, wheat and other, high fat seeds",,,0002,"Protein, total-N",1600.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1600.0,other,0
2514,2,Nutrient,269,1310,"Bread, wheat with rye",,,0001,"Protein, total",8300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,8300.0,other,0
2515,2,Nutrient,269,1310,"Bread, wheat with rye",,,0002,"Protein, total-N",1400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1400.0,other,0
2516,2,Nutrient,269,1466,"Bread, wheat with rye, for toasting, industrial produced",,,0001,"Protein, total",8300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,8300.0,,0
2517,2,Nutrient,269,1466,"Bread, wheat with rye, for toasting, industrial produced",,,0002,"Protein, total-N",1400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1400.0,,0
2518,2,Nutrient,269,1467,"Bread, wheat with rye, sandwich/toast type, high fat seeds, industrial",,,0001,"Protein, total",8300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,8300.0,,0
2519,2,Nutrient,269,1467,"Bread, wheat with rye, sandwich/toast type, high fat seeds, industrial",,,0002,"Protein, total-N",1400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1400.0,,0
2520,2,Nutrient,269,1458,"Rolls, wheat with rye, high fat seeds, industrial produced",,,0001,"Protein, total",9300.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,9300.0,,0
2521,2,Nutrient,269,1458,"Rolls, wheat with rye, high fat seeds, industrial produced",,,0002,"Protein, total-N",1600.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1600.0,,0
2522,2,Nutrient,269,1457,"Rolls, wheat with rye, industrial produced",,,0001,"Protein, total",8400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,8400.0,,0
2523,2,Nutrient,269,1457,"Rolls, wheat with rye, industrial produced",,,0002,"Protein, total-N",1400.0,,,mg/100g,,DTU,DATABASE,,,2014-11-05 13:42:37 UTC,2019-12-11 21:06:36 UTC,,,1400.0,,0
