"RECIPE_ID","WEIGHT","FAT","CARBO","PROTEIN"
"2903","540.0","5.937900000000001","278.23","69.674"
"2904","1170.0","29.0175","94.063","17.4645"
"2905","1187.0","70.28612500000001","146.63775","56.4635"
"2906","850.0","8.73125","248.54999999999998","76.8875"
"2907","757.5","11.51","332.9","44.35"
"2908","1624.18","7.28685","239.25226","71.22799999999998"
"2909","955.0","18.3658","240.09000000000003","78.438"
"2910","2028.0","11.6025","376.5844","176.6831"
"2911","262.5","4.0725","10.501000000000001","3.5865"
"2912","965.0","19.54","203.45000000000002","70.045"
"2913","131.25","2.845","45.32575","5.89675"
"2914","1295.0","7.2525","492.60875","65.30625"
"2915","958.0","37.74721875","229.24399999999997","96.088875"
"2916","389.7","18.660185","30.276","13.763100000000001"
"2917","347.5","5.6712","98.847","19.488000000000003"
"2918","1142.5","12.690937499999999","367.22825","47.944250000000004"
"2919","347.5","2.7015","11.3445","65.39800000000001"
"2920","82.5","2.2657499999999997","9.054","0.8835"
"2921","1685.0","59.9058","220.90149999999997","124.959"
"2922","562.5","9.96875","274.66875000000005","46.38125"
"2923","1360.5","32.76185","124.32300000000001","88.028"
"2924","455.0","8.778","255.994","67.646"
"2925","2080.0","96.46493749999999","183.29500000000002","108.23375"
"2926","1332.5","20.607499999999998","328.52250000000004","45.4375"
"2927","765.0","11.3225","336.44599999999997","44.659"
"2928","1600.0","42.0235","530.56","142.77999999999997"
"2929","995.0","4.4174999999999995","15.838000000000001","156.702"
"2930","462.5","8.543750000000001","34.555","55.182500000000005"
"2931","457.5","7.08385","93.76825000000001","9.72925"
"2932","684.0","1.4540000000000002","140.33","43.625"
"2933","207.5","1.8775","43.84","9.0775"
"2934","542.5","10.877374999999999","207.636","39.786500000000004"
"2935","1645.0","17.647499999999997","66.0975","718.35"
"2936","2637.5","50.946125","697.9755","93.62849999999999"
"2937","310.0","7.332","159.97","21.535"
"2938","70.69999999999999","2.023525","5.89074","1.80121"
"2939","1577.18","105.1645","319.58675400000004","99.62704599999999"
"2940","1205.0","12.20875","30.9775","663.4375000000001"
"2941","192.5","2.19685","53.67","0.815"
"2942","1830.0","47.5237","491.28000000000003","173.822"
"2943","956.25","8.7901375","302.539375","66.28450000000001"
"2944","1866.0","7.1899999999999995","399.59940000000006","150.9016"
"2945","1650.0","40.469875","214.09750000000003","10.452499999999999"
"2946","1750.0","17.6945","526.7625","188.3375"
"2947","2368.2","136.274","176.93495000000001","199.22195000000002"
"2948","1633.0","103.73545000000001","149.1285","179.045"
"2949","1632.0","131.655","32.946","219.75"
"2950","2113.0","26.295054","805.1659999999999","244.18599999999998"
"2951","1162.0","20.7352","368.42650000000003","56.9795"
"2952","2998.0","214.55213875","97.803","386.799575"
"2953","1898.0","33.136449999999996","337.96999999999997","210.921"
"2954","1900.0","8.546185000000001","311.178","99.7441"
"2955","1815.0","56.22925000000001","248.32500000000005","22.98"
"2956","343.0","1.566185","79.49799999999999","58.8063"
"2957","2268.0","122.717","707.5342","67.9318"
"2958","702.5","8.3625","327.8375","43.85"
"2959","2730.0","82.35390000000001","571.682","440.3365"
"2960","1630.0","9.306450000000002","335.9767500000001","90.607"
"2961","52.5","0.2802725","4.32","2.9825"
"2962","330.0","10.65625","47.931000000000004","15.8185"
"2963","548.35","7.221959999999999","27.392740000000003","62.58031000000001"
"2964","232.5","6.844975","49.747499999999995","15.216"
"2965","397.5","10.4375","60.07750000000001","20.58"
"2966","1538.5","11.9569","248.36","78.3733"
"2967","1512.5","55.18520000000001","95.165","133.707"
"2968","1587.5","7.944375","23.8535","39.250750000000004"
"2969","1396.75","89.90982500000003","101.14874999999999","178.1435"
"2970","725.2","35.7225","36.02347999999999","54.00001999999999"
"2971","1217.25","71.1897775","114.626","132.95015"
"2972","5743.5","309.68135","403.66799999999995","256.636"
"2973","1612.0","27.477650000000004","343.61","120.85749999999999"
"2974","1256.0","60.06780000000001","249.38200000000003","127.127"
"2975","3247.0","126.36680000000001","658.1990000000001","228.50500000000002"
"2976","1580.0","41.974999999999994","479.791","208.388"
"2977","794.0","46.29950000000001","52.8425","87.377"
"2978","707.5","22.660000000000004","260.99999999999994","124.2"
"2979","1785.5","95.91650000000001","117.78850000000001","157.0305"
"2980","666.6","40.7588","17.32525","66.16975"
"2981","1123.0","87.26800000000001","11.886","142.443"
"2982","1015.0","34.145475","195.63150000000002","117.6605"
"2983","1971.5","49.8111875","91.16600000000003","90.32975"
"2984","2074.6","41.062525","169.05574000000004","97.67420999999999"
"2985","1887.5","123.0408","301.04","220.12550000000002"
"2986","3080.75","96.27645","520.714","121.89274999999999"
"2987","1772.5","76.59","144.55","35.595"
"2988","993.75","60.62997500000001","181.47400000000002","111.7445"
"2989","548.75","22.479218750000005","94.29525000000002","54.239625000000004"
"2990","980.35","69.98859999999999","59.0","99.25"
"2991","1981.5","64.51566000000001","631.6455","176.6865"
"2992","1553.75","27.368750000000002","446.41900000000004","174.88850000000002"
"2993","1556.0","51.87345","267.6016","183.61049999999997"
"2994","1874.0","42.241","252.3006","281.716"
"2995","1696.5","90.65135000000001","180.26100000000002","107.81700000000001"
"2996","1848.0","101.57643750000003","182.6155","173.60099999999997"
"2997","1225.0","148.90849999999998","116.8826","94.861"
"2998","1912.0","48.38450000000001","215.88559999999998","133.74449999999996"
