id,source_id,food_id,orig_content,unit,quantity_ref
30124,5,16,7700.0,mg,100
30161,5,17,3300.0,mg,100
30165,5,18,7500.0,mg,100
30169,5,19,7400.0,mg,100
30170,5,21,1800.0,mg,100
30188,5,22,11500.0,mg,100
30201,5,23,2800.0,mg,100
30204,5,24,5300.0,mg,100
30207,5,25,2800.0,mg,100
30218,5,27,3300.0,mg,100
30225,5,28,2900.0,mg,100
30229,5,29,0.0,mg,100
30233,5,30,2100.0,mg,100
30257,5,31,2200.0,mg,100
30274,5,32,4500.0,mg,100
30288,5,33,3600.0,mg,100
30293,5,34,3300.0,mg,100
30308,5,35,1200.0,mg,100
30311,5,36,2000.0,mg,100
30330,5,37,5100.0,mg,100
30336,5,38,55800.0,mg,100
30359,5,39,3200.0,mg,100
30360,5,40,1200.0,mg,100
30409,5,41,2100.0,mg,100
30415,5,42,0.0,mg,100
30422,5,43,38000.0,mg,100
30423,5,44,9600.0,mg,100
30434,5,45,6800.0,mg,100
30436,5,47,12200.0,mg,100
30443,5,48,3100.0,mg,100
30448,5,49,900.0,mg,100
30456,5,50,53100.0,mg,100
30457,5,52,500.0,mg,100
30460,5,53,2800.0,mg,100
30462,5,54,0.0,mg,100
30473,5,55,1000.0,mg,100
30474,5,56,600.0,mg,100
30486,5,57,700.0,mg,100
30506,5,58,19800.0,mg,100
30531,5,61,41900.0,mg,100
30540,5,63,3900.0,mg,100
30541,5,64,900.0,mg,100
30552,5,65,500.0,mg,100
30571,5,66,900.0,mg,100
30620,5,67,10500.0,mg,100
30621,5,68,21100.0,mg,100
30623,5,69,1900.0,mg,100
30626,5,71,5400.0,mg,100
30634,5,245,800.0,mg,100
30659,5,73,3600.0,mg,100
30661,5,74,28000.0,mg,100
30662,5,76,1700.0,mg,100
30665,5,77,1600.0,mg,100
30666,5,79,1900.0,mg,100
30675,5,81,9300.0,mg,100
30687,5,82,39800.0,mg,100
30693,5,83,1200.0,mg,100
30714,5,85,16600.0,mg,100
30758,5,86,0.0,mg,100
30777,5,88,7600.0,mg,100
30786,5,91,2100.0,mg,100
30789,5,92,2700.0,mg,100
30807,5,93,6800.0,mg,100
30809,5,94,6700.0,mg,100
30810,5,95,1300.0,mg,100
30824,5,97,26300.0,mg,100
30825,5,98,11200.0,mg,100
30835,5,99,1600.0,mg,100
30840,5,101,0.0,mg,100
30846,5,103,1300.0,mg,100
30850,5,105,0.0,mg,100
30885,5,106,1900.0,mg,100
30889,5,112,6800.0,mg,100
30891,5,113,8000.0,mg,100
30893,5,115,1900.0,mg,100
30898,5,117,1700.0,mg,100
30899,5,118,20800.0,mg,100
30904,5,119,37700.0,mg,100
30906,5,121,0.0,mg,100
30917,5,122,40300.0,mg,100
30918,5,124,42500.0,mg,100
30919,5,125,21000.0,mg,100
30961,5,126,2000.0,mg,100
30969,5,127,10000.0,mg,100
30972,5,128,10400.0,mg,100
30977,5,129,4500.0,mg,100
30982,5,130,5200.0,mg,100
30988,5,131,4300.0,mg,100
30996,5,133,4900.0,mg,100
31014,5,134,1200.0,mg,100
31115,5,135,6400.0,mg,100
31119,5,137,14600.0,mg,100
31120,5,138,3700.0,mg,100
31124,5,139,26500.0,mg,100
31128,5,140,10300.0,mg,100
31135,5,141,6600.0,mg,100
31164,5,143,0.0,mg,100
31173,5,144,1500.0,mg,100
31197,5,145,2100.0,mg,100
31205,5,146,1600.0,mg,100
31211,5,147,1600.0,mg,100
31229,5,148,9200.0,mg,100
31242,5,149,1200.0,mg,100
31264,5,150,4900.0,mg,100
31269,5,151,600.0,mg,100
31273,5,152,2400.0,mg,100
31292,5,153,1300.0,mg,100
31297,5,154,3800.0,mg,100
31304,5,155,1000.0,mg,100
31314,5,156,0.0,mg,100
31323,5,157,3200.0,mg,100
31327,5,158,1200.0,mg,100
31330,5,159,42600.0,mg,100
31332,5,160,2700.0,mg,100
31353,5,162,3300.0,mg,100
31356,5,164,2900.0,mg,100
31358,5,165,40300.0,mg,100
31360,5,167,45700.0,mg,100
31361,5,169,14800.0,mg,100
31373,5,170,0.0,mg,100
31390,5,171,4100.0,mg,100
31427,5,174,2400.0,mg,100
31433,5,175,3000.0,mg,100
31538,5,177,6300.0,mg,100
31540,5,178,2000.0,mg,100
31553,5,179,33900.0,mg,100
31554,5,180,5100.0,mg,100
31558,5,181,1900.0,mg,100
31563,5,183,37000.0,mg,100
31566,5,186,24600.0,mg,100
31568,5,187,12200.0,mg,100
31573,5,188,1500.0,mg,100
31588,5,192,4600.0,mg,100
31593,5,193,2800.0,mg,100
31596,5,194,2500.0,mg,100
31600,5,195,0.0,mg,100
31601,5,197,4200.0,mg,100
31607,5,198,5200.0,mg,100
31612,5,199,18300.0,mg,100
31615,5,200,1800.0,mg,100
31627,5,202,3300.0,mg,100
31628,5,203,3900.0,mg,100
31629,5,204,6800.0,mg,100
31635,5,205,3200.0,mg,100
31717,5,206,2000.0,mg,100
31722,5,208,1600.0,mg,100
31726,5,214,3900.0,mg,100
31728,5,224,1100.0,mg,100
31729,5,229,1700.0,mg,100
31732,5,234,900.0,mg,100
31733,5,237,1600.0,mg,100
31738,5,241,2400.0,mg,100
31739,5,243,15700.0,mg,100
31741,5,246,14600.0,mg,100
31742,5,247,3600.0,mg,100
31748,5,249,3900.0,mg,100
31750,5,252,1000.0,mg,100
31755,5,253,1200.0,mg,100
31758,5,256,1400.0,mg,100
31774,5,261,700.0,mg,100
31782,5,264,2000.0,mg,100
31788,5,268,0.0,mg,100
31806,5,269,4500.0,mg,100
31847,5,270,8800.0,mg,100
32232,5,272,4800.0,mg,100
32242,5,273,600.0,mg,100
32243,5,274,2000.0,mg,100
32288,5,275,3000.0,mg,100
32392,5,277,0.0,mg,100
32400,5,279,0.0,mg,100
32405,5,280,0.0,mg,100
32407,5,281,5300.0,mg,100
32408,5,282,1100.0,mg,100
32410,5,284,1500.0,mg,100
32420,5,285,500.0,mg,100
32422,5,286,0.0,mg,100
32424,5,287,7900.0,mg,100
32428,5,288,21600.0,mg,100
32429,5,289,6700.0,mg,100
32431,5,291,1300.0,mg,100
32433,5,292,3600.0,mg,100
32434,5,293,0.0,mg,100
32439,5,294,0.0,mg,100
32441,5,295,0.0,mg,100
32443,5,296,0.0,mg,100
32445,5,297,0.0,mg,100
32449,5,298,500.0,mg,100
32459,5,299,0.0,mg,100
32463,5,302,0.0,mg,100
32480,5,306,0.0,mg,100
32484,5,307,0.0,mg,100
32486,5,308,0.0,mg,100
32488,5,309,0.0,mg,100
32492,5,312,4900.0,mg,100
32496,5,313,14900.0,mg,100
32497,5,314,2700.0,mg,100
32503,5,317,0.0,mg,100
32507,5,319,0.0,mg,100
32509,5,320,4700.0,mg,100
32510,5,321,2000.0,mg,100
32514,5,322,500.0,mg,100
32517,5,323,1600.0,mg,100
32526,5,326,39800.0,mg,100
32527,5,327,0.0,mg,100
32529,5,328,1800.0,mg,100
32532,5,329,0.0,mg,100
32537,5,330,1700.0,mg,100
32542,5,331,2300.0,mg,100
32545,5,332,2000.0,mg,100
32550,5,333,34400.0,mg,100
32790,5,335,2500.0,mg,100
32791,5,337,3000.0,mg,100
32793,5,338,3000.0,mg,100
32797,5,339,0.0,mg,100
32799,5,341,12600.0,mg,100
32820,5,342,0.0,mg,100
32822,5,343,0.0,mg,100
32826,5,344,0.0,mg,100
32830,5,346,0.0,mg,100
32836,5,347,10700.0,mg,100
32839,5,348,600.0,mg,100
32841,5,349,6700.0,mg,100
32842,5,350,0.0,mg,100
32844,5,351,0.0,mg,100
32846,5,352,0.0,mg,100
32850,5,355,2900.0,mg,100
32852,5,356,0.0,mg,100
32854,5,357,0.0,mg,100
32863,5,359,0.0,mg,100
32865,5,360,3800.0,mg,100
32866,5,361,0.0,mg,100
32872,5,362,0.0,mg,100
32874,5,363,0.0,mg,100
32903,5,367,0.0,mg,100
32905,5,368,8100.0,mg,100
32908,5,369,0.0,mg,100
32912,5,370,10600.0,mg,100
32914,5,371,0.0,mg,100
32916,5,372,9300.0,mg,100
32929,5,374,100.0,mg,100
32947,5,375,0.0,mg,100
32955,5,376,4300.0,mg,100
32957,5,377,0.0,mg,100
32961,5,379,200.0,mg,100
32970,5,380,0.0,mg,100
32974,5,381,8200.0,mg,100
32981,5,382,6400.0,mg,100
32986,5,384,2000.0,mg,100
32992,5,385,2600.0,mg,100
32993,5,386,3300.0,mg,100
32994,5,387,1300.0,mg,100
32995,5,388,0.0,mg,100
32996,5,389,1500.0,mg,100
32998,5,392,2600.0,mg,100
33001,5,394,2000.0,mg,100
33003,5,395,3400.0,mg,100
33016,5,396,1300.0,mg,100
33017,5,397,0.0,mg,100
33019,5,398,4400.0,mg,100
33022,5,399,4000.0,mg,100
33027,5,401,1800.0,mg,100
33031,5,402,0.0,mg,100
33035,5,403,0.0,mg,100
33037,5,404,0.0,mg,100
33039,5,405,5300.0,mg,100
33042,5,407,4900.0,mg,100
33045,5,408,2800.0,mg,100
33047,5,409,2100.0,mg,100
33048,5,410,3000.0,mg,100
33049,5,411,1800.0,mg,100
33050,5,413,0.0,mg,100
33052,5,414,0.0,mg,100
33057,5,418,0.0,mg,100
33061,5,420,12200.0,mg,100
33064,5,421,2800.0,mg,100
33067,5,422,1500.0,mg,100
33070,5,423,2200.0,mg,100
33072,5,424,0.0,mg,100
33074,5,427,3200.0,mg,100
33101,5,431,0.0,mg,100
33102,5,432,0.0,mg,100
33104,5,433,0.0,mg,100
33106,5,434,0.0,mg,100
33117,5,439,0.0,mg,100
33121,5,441,10700.0,mg,100
33122,5,443,5300.0,mg,100
33123,5,444,2300.0,mg,100
33129,5,445,1700.0,mg,100
33132,5,447,19500.0,mg,100
33133,5,448,8000.0,mg,100
33135,5,449,3600.0,mg,100
33138,5,450,7000.0,mg,100
33144,5,453,0.0,mg,100
33146,5,454,0.0,mg,100
33154,5,456,0.0,mg,100
33162,5,458,0.0,mg,100
33164,5,459,0.0,mg,100
33167,5,460,0.0,mg,100
33173,5,461,0.0,mg,100
33179,5,462,0.0,mg,100
33185,5,463,0.0,mg,100
33196,5,464,0.0,mg,100
33203,5,465,0.0,mg,100
33207,5,466,1900.0,mg,100
33208,5,467,3300.0,mg,100
33211,5,468,5300.0,mg,100
33212,5,469,5400.0,mg,100
33213,5,470,0.0,mg,100
33215,5,471,100.0,mg,100
33216,5,472,0.0,mg,100
33218,5,473,0.0,mg,100
33220,5,476,0.0,mg,100
33223,5,478,0.0,mg,100
33225,5,480,0.0,mg,100
33227,5,481,0.0,mg,100
33229,5,482,0.0,mg,100
33402,5,484,0.0,mg,100
33404,5,486,0.0,mg,100
33406,5,487,0.0,mg,100
33408,5,488,3300.0,mg,100
33410,5,489,10700.0,mg,100
33412,5,490,3600.0,mg,100
33423,5,493,5400.0,mg,100
33424,5,494,0.0,mg,100
33427,5,495,0.0,mg,100
33429,5,496,4400.0,mg,100
33430,5,497,0.0,mg,100
33432,5,498,0.0,mg,100
33434,5,499,400.0,mg,100
33441,5,500,8000.0,mg,100
33443,5,501,0.0,mg,100
33445,5,502,1900.0,mg,100
33446,5,503,1100.0,mg,100
33449,5,504,0.0,mg,100
33635,5,506,0.0,mg,100
34574,5,507,0.0,mg,100
34576,5,508,0.0,mg,100
34578,5,509,7800.0,mg,100
34579,5,510,2900.0,mg,100
34582,5,511,0.0,mg,100
34584,5,514,0.0,mg,100
34591,5,515,0.0,mg,100
34595,5,516,6200.0,mg,100
34597,5,519,4100.0,mg,100
34602,5,520,4900.0,mg,100
34603,5,521,1500.0,mg,100
34604,5,522,0.0,mg,100
34606,5,523,0.0,mg,100
34608,5,524,0.0,mg,100
34614,5,525,0.0,mg,100
34618,5,526,0.0,mg,100
34647,5,527,0.0,mg,100
34651,5,530,0.0,mg,100
34652,5,531,0.0,mg,100
34690,5,532,0.0,mg,100
34692,5,533,0.0,mg,100
34694,5,534,5000.0,mg,100
34705,5,535,0.0,mg,100
34713,5,536,8600.0,mg,100
34716,5,537,0.0,mg,100
34722,5,538,0.0,mg,100
34727,5,540,0.0,mg,100
34731,5,541,0.0,mg,100
34733,5,542,0.0,mg,100
34735,5,544,0.0,mg,100
34739,5,545,0.0,mg,100
34741,5,546,0.0,mg,100
34757,5,547,0.0,mg,100
34763,5,548,0.0,mg,100
34767,5,549,0.0,mg,100
35278,5,552,9100.0,mg,100
35280,5,553,11000.0,mg,100
35283,5,555,0.0,mg,100
35287,5,556,2600.0,mg,100
35289,5,557,2800.0,mg,100
35292,5,558,6400.0,mg,100
35293,5,559,6200.0,mg,100
35294,5,561,2400.0,mg,100
35310,5,562,2500.0,mg,100
35315,5,563,300.0,mg,100
35316,5,564,500.0,mg,100
35317,5,565,2700.0,mg,100
35318,5,566,3800.0,mg,100
35319,5,567,2300.0,mg,100
35320,5,568,70100.0,mg,100
35321,5,569,2700.0,mg,100
35322,5,571,0.0,mg,100
35324,5,573,1500.0,mg,100
35325,5,574,0.0,mg,100
35327,5,575,40200.0,mg,100
35370,5,576,17000.0,mg,100
35372,5,577,6600.0,mg,100
35375,5,578,4500.0,mg,100
35376,5,579,0.0,mg,100
35377,5,580,0.0,mg,100
35379,5,581,0.0,mg,100
35381,5,582,0.0,mg,100
35383,5,583,5000.0,mg,100
35386,5,584,0.0,mg,100
35390,5,585,0.0,mg,100
35394,5,586,53100.0,mg,100
35396,5,587,0.0,mg,100
35402,5,588,0.0,mg,100
35404,5,589,0.0,mg,100
35406,5,590,0.0,mg,100
35414,5,591,0.0,mg,100
35418,5,592,0.0,mg,100
35421,5,593,0.0,mg,100
35423,5,594,0.0,mg,100
35425,5,595,0.0,mg,100
35427,5,596,0.0,mg,100
35429,5,597,0.0,mg,100
35431,5,598,0.0,mg,100
35437,5,599,0.0,mg,100
35441,5,600,0.0,mg,100
35449,5,601,0.0,mg,100
35455,5,602,0.0,mg,100
35457,5,603,0.0,mg,100
35459,5,604,0.0,mg,100
35461,5,605,0.0,mg,100
35473,5,606,0.0,mg,100
35475,5,608,5900.0,mg,100
35477,5,609,0.0,mg,100
35479,5,610,1000.0,mg,100
35485,5,611,0.0,mg,100
35487,5,612,0.0,mg,100
35489,5,613,3300.0,mg,100
35491,5,614,0.0,mg,100
35492,5,615,5000.0,mg,100
35494,5,616,5300.0,mg,100
35496,5,617,0.0,mg,100
35499,5,618,0.0,mg,100
35501,5,619,0.0,mg,100
35504,5,620,0.0,mg,100
35506,5,621,0.0,mg,100
35519,5,622,0.0,mg,100
35524,5,623,0.0,mg,100
35526,5,624,0.0,mg,100
35527,5,625,0.0,mg,100
35528,5,626,0.0,mg,100
35558,5,630,0.0,mg,100
35577,5,631,0.0,mg,100
35771,5,632,0.0,mg,100
35807,5,633,0.0,mg,100
35859,5,634,500.0,mg,100
35906,5,638,3400.0,mg,100
35908,5,639,0.0,mg,100
35911,5,640,0.0,mg,100
35921,5,641,0.0,mg,100
35978,5,642,0.0,mg,100
35981,5,643,0.0,mg,100
35984,5,644,0.0,mg,100
35992,5,645,0.0,mg,100
35997,5,646,0.0,mg,100
36000,5,647,0.0,mg,100
36002,5,648,0.0,mg,100
36006,5,649,0.0,mg,100
36012,5,650,0.0,mg,100
36013,5,651,400.0,mg,100
36015,5,653,0.0,mg,100
36018,5,654,1100.0,mg,100
36063,5,655,3100.0,mg,100
36133,5,656,0.0,mg,100
36137,5,657,3600.0,mg,100
36187,5,659,16300.0,mg,100
36198,5,660,1500.0,mg,100
36326,5,661,0.0,mg,100
36328,5,662,2400.0,mg,100
36332,5,663,3000.0,mg,100
36335,5,664,0.0,mg,100
36424,5,665,0.0,mg,100
36498,5,666,0.0,mg,100
36505,5,667,0.0,mg,100
36514,5,668,0.0,mg,100
36515,5,669,0.0,mg,100
36546,5,670,0.0,mg,100
36558,5,671,5000.0,mg,100
36730,5,672,0.0,mg,100
36734,5,673,3200.0,mg,100
36739,5,674,200.0,mg,100
36745,5,676,0.0,mg,100
36755,5,677,0.0,mg,100
36765,5,678,0.0,mg,100
36771,5,679,0.0,mg,100
36781,5,680,500.0,mg,100
36783,5,681,1000.0,mg,100
36793,5,682,0.0,mg,100
36808,5,683,100.0,mg,100
36810,5,684,0.0,mg,100
36812,5,685,0.0,mg,100
36826,5,686,0.0,mg,100
36835,5,687,0.0,mg,100
36842,5,689,0.0,mg,100
36868,5,690,0.0,mg,100
37177,5,691,3100.0,mg,100
37178,5,692,400.0,mg,100
37658,5,693,2000.0,mg,100
37673,5,694,0.0,mg,100
37686,5,695,0.0,mg,100
37707,5,696,0.0,mg,100
37711,5,697,500.0,mg,100
37715,5,698,4500.0,mg,100
37718,5,699,0.0,mg,100
37720,5,700,33200.0,mg,100
37723,5,701,0.0,mg,100
37812,5,702,500.0,mg,100
37814,5,703,0.0,mg,100
37819,5,704,0.0,mg,100
37828,5,706,0.0,mg,100
37831,5,707,7100.0,mg,100
37850,5,709,900.0,mg,100
37868,5,710,500.0,mg,100
37884,5,711,0.0,mg,100
37895,5,712,0.0,mg,100
37900,5,713,0.0,mg,100
37902,5,714,0.0,mg,100
37910,5,715,0.0,mg,100
37914,5,716,800.0,mg,100
37920,5,717,5400.0,mg,100
37923,5,718,1000.0,mg,100
37953,5,721,2500.0,mg,100
37954,5,722,0.0,mg,100
37957,5,723,0.0,mg,100
37959,5,724,900.0,mg,100
37972,5,725,400.0,mg,100
38030,5,726,0.0,mg,100
38031,5,727,0.0,mg,100
38041,5,728,4200.0,mg,100
38051,5,729,1000.0,mg,100
38097,5,730,5500.0,mg,100
38103,5,731,4400.0,mg,100
38107,5,732,3900.0,mg,100
38115,5,733,6300.0,mg,100
38122,5,734,3800.0,mg,100
38124,5,735,0.0,mg,100
38144,5,736,1500.0,mg,100
38158,5,737,0.0,mg,100
38169,5,738,0.0,mg,100
38170,5,739,0.0,mg,100
38181,5,740,0.0,mg,100
38189,5,742,2100.0,mg,100
38193,5,743,2400.0,mg,100
38195,5,744,14500.0,mg,100
38211,5,745,4400.0,mg,100
38228,5,746,5300.0,mg,100
38240,5,747,5300.0,mg,100
38248,5,748,300.0,mg,100
38249,5,749,900.0,mg,100
38259,5,750,1600.0,mg,100
38269,5,751,500.0,mg,100
38276,5,753,1700.0,mg,100
38277,5,754,0.0,mg,100
38310,5,755,1700.0,mg,100
38314,5,756,2800.0,mg,100
38315,5,757,3300.0,mg,100
38328,5,758,8600.0,mg,100
38330,5,759,0.0,mg,100
38380,5,760,2200.0,mg,100
38394,5,761,200.0,mg,100
38426,5,762,0.0,mg,100
38442,5,763,0.0,mg,100
38443,5,764,0.0,mg,100
38448,5,765,5000.0,mg,100
38450,5,766,18300.0,mg,100
38452,5,767,500.0,mg,100
38458,5,768,4800.0,mg,100
38460,5,770,2700.0,mg,100
38464,5,771,900.0,mg,100
38465,5,773,1700.0,mg,100
38466,5,776,400.0,mg,100
38475,5,778,0.0,mg,100
38477,5,779,7100.0,mg,100
38488,5,780,1400.0,mg,100
38508,5,781,3300.0,mg,100
38514,5,782,1500.0,mg,100
38542,5,783,1300.0,mg,100
38543,5,784,0.0,mg,100
38554,5,785,0.0,mg,100
38555,5,787,2800.0,mg,100
38557,5,788,0.0,mg,100
38585,5,789,0.0,mg,100
38590,5,790,7900.0,mg,100
38596,5,791,1000.0,mg,100
38612,5,792,400.0,mg,100
38623,5,793,2600.0,mg,100
38721,5,795,0.0,mg,100
38737,5,796,9000.0,mg,100
38746,5,797,0.0,mg,100
38752,5,798,0.0,mg,100
38753,5,799,0.0,mg,100
38754,5,800,0.0,mg,100
38755,5,801,0.0,mg,100
38756,5,802,0.0,mg,100
38757,5,803,1900.0,mg,100
38758,5,804,0.0,mg,100
38764,5,805,1500.0,mg,100
38780,5,806,1000.0,mg,100
38784,5,807,1600.0,mg,100
38805,5,808,0.0,mg,100
38824,5,809,0.0,mg,100
38827,5,810,1000.0,mg,100
38830,5,811,0.0,mg,100
38831,5,812,4300.0,mg,100
38880,5,813,7000.0,mg,100
38882,5,814,1100.0,mg,100
38883,5,815,5400.0,mg,100
38884,5,816,1300.0,mg,100
38887,5,817,300.0,mg,100
38888,5,818,1800.0,mg,100
38893,5,819,3800.0,mg,100
38900,5,820,3100.0,mg,100
38904,5,822,4200.0,mg,100
38905,5,823,3700.0,mg,100
38907,5,824,0.0,mg,100
38911,5,825,7100.0,mg,100
38913,5,826,500.0,mg,100
38914,5,829,2200.0,mg,100
38917,5,830,1800.0,mg,100
38918,5,831,2200.0,mg,100
38928,5,832,6900.0,mg,100
38941,5,834,9200.0,mg,100
38943,5,835,1100.0,mg,100
38946,5,836,3000.0,mg,100
39005,5,837,8600.0,mg,100
39030,5,838,4500.0,mg,100
39037,5,839,6300.0,mg,100
39038,5,840,6500.0,mg,100
39041,5,841,4600.0,mg,100
39065,5,842,7400.0,mg,100
39067,5,843,4900.0,mg,100
39069,5,844,2300.0,mg,100
39070,5,845,4300.0,mg,100
39073,5,846,1800.0,mg,100
39074,5,850,400.0,mg,100
39107,5,851,1700.0,mg,100
39112,5,852,4000.0,mg,100
39114,5,853,0.0,mg,100
39145,5,854,0.0,mg,100
39150,5,855,300.0,mg,100
39160,5,856,600.0,mg,100
39161,5,857,0.0,mg,100
39162,5,858,5800.0,mg,100
39165,5,859,2000.0,mg,100
39166,5,860,2600.0,mg,100
39167,5,862,0.0,mg,100
39168,5,863,19200.0,mg,100
39170,5,864,1000.0,mg,100
39172,5,865,0.0,mg,100
39204,5,866,1100.0,mg,100
39207,5,867,2500.0,mg,100
39210,5,868,4600.0,mg,100
39213,5,869,1700.0,mg,100
39220,5,870,5000.0,mg,100
39253,5,871,0.0,mg,100
39254,5,872,0.0,mg,100
39278,5,873,0.0,mg,100
39307,5,874,4000.0,mg,100
39309,5,876,1900.0,mg,100
39311,5,877,1900.0,mg,100
39319,5,878,0.0,mg,100
39322,6,4,5.0,mg,100
39323,6,5,0.0,mg,100
39324,6,8,0.0,mg,100
39325,6,40,27.0,mg,100
39327,6,44,0.0,mg,100
39332,6,50,0.0,mg,100
39333,6,58,0.0,mg,100
39338,6,86,0.0,mg,100
39340,6,94,0.0,mg,100
39341,6,119,0.0,mg,100
39342,6,124,0.0,mg,100
39343,6,131,0.0,mg,100
39344,6,134,0.0,mg,100
39349,6,139,0.0,mg,100
39350,6,140,0.0,mg,100
39353,6,148,0.0,mg,100
39359,6,170,0.0,mg,100
39360,6,175,0.0,mg,100
39365,6,205,0.0,mg,100
39369,6,206,0.0,mg,100
39370,6,269,0.0,mg,100
39371,6,270,0.0,mg,100
39377,6,274,0.0,mg,100
39387,6,381,0.0,mg,100
39390,6,420,0.0,mg,100
39391,6,447,0.0,mg,100
39392,6,536,0.0,mg,100
39395,6,565,0.0,mg,100
39396,6,569,0.0,mg,100
39397,6,631,32.0,mg,100
39398,6,632,0.0,mg,100
39402,6,633,0.0,mg,100
39403,6,641,0.0,mg,100
39409,6,651,0.0,mg,100
39410,6,654,0.0,mg,100
39411,6,655,0.0,mg,100
39416,6,657,0.0,mg,100
39417,6,660,0.0,mg,100
39428,6,664,1.0,mg,100
39430,6,686,0.0,mg,100
39431,6,689,0.0,mg,100
39436,6,690,0.0,mg,100
39444,6,692,10.0,mg,100
39452,6,695,0.0,mg,100
39453,6,698,0.0,mg,100
39454,6,701,0.0,mg,100
39479,6,709,0.0,mg,100
39480,6,710,2.0,mg,100
39481,6,714,0.0,mg,100
39482,6,717,0.0,mg,100
39483,6,718,0.0,mg,100
39485,6,721,0.0,mg,100
39486,6,724,0.0,mg,100
39488,6,725,0.0,mg,100
39501,6,729,0.0,mg,100
39509,6,730,0.0,mg,100
39512,6,735,25.0,mg,100
39514,6,740,0.0,mg,100
39518,6,754,0.0,mg,100
39520,6,755,2.0,mg,100
39523,6,759,0.0,mg,100
39530,6,761,0.0,mg,100
39531,6,767,0.0,mg,100
39533,6,784,0.0,mg,100
39535,6,807,0.0,mg,100
39537,6,810,0.0,mg,100
39538,6,812,0.0,mg,100
39540,6,818,0.0,mg,100
39542,6,831,0.0,mg,100
39544,6,855,0.0,mg,100
39545,6,856,0.0,mg,100
39546,6,865,0.0,mg,100
39548,6,868,0.0,mg,100
39549,6,869,0.0,mg,100
39556,6,870,0.0,mg,100
39568,7,5,0.0,mg,100
39572,7,8,0.0,mg,100
39573,7,11,0.0,mg,100
39576,7,16,38.0,mg,100
39580,7,21,0.0,mg,100
39583,7,24,0.0,mg,100
39584,7,30,0.0,mg,100
39587,7,31,1.0,mg,100
39588,7,34,0.0,mg,100
39591,7,38,0.0,mg,100
39592,7,40,0.0,mg,100
39600,7,41,6.0,mg,100
39601,7,44,0.0,mg,100
39606,7,50,0.0,mg,100
39607,7,54,2.0,mg,100
39608,7,58,0.0,mg,100
39612,7,65,0.0,mg,100
39614,7,66,4.0,mg,100
39619,7,245,0.0,mg,100
39623,7,85,0.0,mg,100
39626,7,86,0.0,mg,100
39631,7,92,0.0,mg,100
39636,7,93,0.0,mg,100
39637,7,94,0.0,mg,100
39638,7,101,0.0,mg,100
39640,7,105,5.0,mg,100
39641,7,119,0.0,mg,100
39642,7,121,0.0,mg,100
39643,7,124,0.0,mg,100
39644,7,125,0.0,mg,100
39650,7,126,2.0,mg,100
39651,7,130,0.0,mg,100
39653,7,131,0.0,mg,100
39654,7,134,0.0,mg,100
39663,7,135,0.0,mg,100
39664,7,138,0.0,mg,100
39666,7,139,16.0,mg,100
39667,7,140,0.0,mg,100
39670,7,144,0.0,mg,100
39671,7,147,0.0,mg,100
39672,7,148,0.0,mg,100
39680,7,159,59.0,mg,100
39681,7,175,0.0,mg,100
39708,7,177,2.0,mg,100
39709,7,178,0.0,mg,100
39712,7,204,0.0,mg,100
39714,7,205,2.0,mg,100
39727,7,206,32.0,mg,100
39728,7,269,3.0,mg,100
39736,7,270,0.0,mg,100
39806,7,272,0.0,mg,100
39809,7,274,0.0,mg,100
39822,7,275,0.0,mg,100
39837,7,289,0.0,mg,100
39838,7,295,2.0,mg,100
39840,7,302,33.0,mg,100
39854,7,306,1.0,mg,100
39856,7,314,0.0,mg,100
39864,7,329,1.0,mg,100
39866,7,331,5.0,mg,100
39867,7,333,30.0,mg,100
39971,7,341,0.0,mg,100
39973,7,342,1.0,mg,100
39975,7,361,2.0,mg,100
39999,7,374,3.0,mg,100
40000,7,379,1.0,mg,100
40002,7,380,3.0,mg,100
40006,7,381,0.0,mg,100
40009,7,389,4.0,mg,100
40010,7,404,0.0,mg,100
40012,7,420,0.0,mg,100
40018,7,431,560.0,mg,100
40019,7,434,2.0,mg,100
40021,7,444,2.0,mg,100
40023,7,447,0.0,mg,100
40024,7,450,0.0,mg,100
40025,7,454,4.0,mg,100
40029,7,458,0.0,mg,100
40031,7,460,3.0,mg,100
40036,7,461,0.0,mg,100
40038,7,462,0.0,mg,100
40039,7,463,0.0,mg,100
40049,7,464,10.0,mg,100
40051,7,465,0.0,mg,100
40052,7,469,4.0,mg,100
40053,7,472,1.0,mg,100
40055,7,476,750.0,mg,100
40057,7,482,0.0,mg,100
40104,7,489,0.0,mg,100
40105,7,498,4.0,mg,100
40107,7,500,0.0,mg,100
40128,7,506,12.0,mg,100
40522,7,508,1.0,mg,100
40523,7,514,0.0,mg,100
40525,7,522,1.0,mg,100
40527,7,530,30.0,mg,100
40528,7,535,16.0,mg,100
40534,7,536,0.0,mg,100
40537,7,544,0.0,mg,100
40539,7,546,0.0,mg,100
40548,7,548,0.0,mg,100
40550,7,549,0.0,mg,100
40775,7,552,0.0,mg,100
40776,7,558,0.0,mg,100
40777,7,561,1.0,mg,100
40784,7,562,0.0,mg,100
40785,7,565,0.0,mg,100
40786,7,567,0.0,mg,100
40787,7,569,0.0,mg,100
40788,7,575,0.0,mg,100
40801,7,619,1.0,mg,100
40802,7,631,17.0,mg,100
40814,7,632,0.0,mg,100
40820,7,633,7.0,mg,100
40830,7,641,0.0,mg,100
40846,7,643,0.0,mg,100
